"event_time"	"EveryDate"	"repeatID"	"Switch"
2019-01-11 15:12:00	2019-01-11	457	1
2019-01-11 15:14:00	2019-01-11	458	1
2019-01-11 15:16:00	2019-01-11	459	1
2019-01-11 15:18:00	2019-01-11	460	1
2019-01-11 15:20:00	2019-01-11	461	1
2019-01-11 15:22:00	2019-01-11	462	1
2019-01-11 15:24:00	2019-01-11	463	1
2019-01-11 15:26:00	2019-01-11	464	1
2019-01-11 15:28:00	2019-01-11	465	1
2019-01-11 15:30:00	2019-01-11	466	1
2019-01-11 15:32:00	2019-01-11	467	1
2019-01-11 15:34:00	2019-01-11	468	1
2019-01-11 15:36:00	2019-01-11	469	1
2019-01-11 15:38:00	2019-01-11	470	1
2019-01-11 15:40:00	2019-01-11	471	1
2019-01-11 15:42:00	2019-01-11	472	1
2019-01-11 15:44:00	2019-01-11	473	1
2019-01-11 15:46:00	2019-01-11	474	1
2019-01-11 15:48:00	2019-01-11	475	1
2019-01-11 15:50:00	2019-01-11	476	1
2019-01-11 15:52:00	2019-01-11	477	1
2019-01-11 15:54:00	2019-01-11	478	1
2019-01-11 15:56:00	2019-01-11	479	1
2019-01-11 15:58:00	2019-01-11	480	1
2019-01-11 16:00:00	2019-01-11	481	1
2019-01-11 16:02:00	2019-01-11	482	1
2019-01-11 16:04:00	2019-01-11	483	1
2019-01-11 16:06:00	2019-01-11	484	1
2019-01-11 16:08:00	2019-01-11	485	1
2019-01-11 16:10:00	2019-01-11	486	1
2019-01-11 16:12:00	2019-01-11	487	1
2019-01-11 16:14:00	2019-01-11	488	1
2019-01-11 16:16:00	2019-01-11	489	1
2019-01-11 16:18:00	2019-01-11	490	1
2019-01-11 16:20:00	2019-01-11	491	1
2019-01-11 16:22:00	2019-01-11	492	1
2019-01-11 16:24:00	2019-01-11	493	1
2019-01-11 16:26:00	2019-01-11	494	1
2019-01-11 16:28:00	2019-01-11	495	1
2019-01-11 16:30:00	2019-01-11	496	1
2019-01-11 16:32:00	2019-01-11	497	1
2019-01-11 16:34:00	2019-01-11	498	1
2019-01-11 16:36:00	2019-01-11	499	1
2019-01-11 16:38:00	2019-01-11	500	1
2019-01-11 16:40:00	2019-01-11	501	1
2019-01-11 16:42:00	2019-01-11	502	1
2019-01-11 16:44:00	2019-01-11	503	1
2019-01-11 16:46:00	2019-01-11	504	1
2019-01-11 16:48:00	2019-01-11	505	1
2019-01-11 16:50:00	2019-01-11	506	1
2019-01-11 16:52:00	2019-01-11	507	1
2019-01-11 16:54:00	2019-01-11	508	1
2019-01-11 16:56:00	2019-01-11	509	1
2019-01-11 16:58:00	2019-01-11	510	1
2019-01-11 17:00:00	2019-01-11	511	1
2019-01-11 17:02:00	2019-01-11	512	1
2019-01-11 17:04:00	2019-01-11	513	1
2019-01-11 17:06:00	2019-01-11	514	1
2019-01-11 17:08:00	2019-01-11	515	1
2019-01-11 17:10:00	2019-01-11	516	1
2019-01-11 17:12:00	2019-01-11	517	1
2019-01-11 17:14:00	2019-01-11	518	1
2019-01-11 17:16:00	2019-01-11	519	1
2019-01-11 17:18:00	2019-01-11	520	1
2019-01-11 17:20:00	2019-01-11	521	1
2019-01-11 17:22:00	2019-01-11	522	1
2019-01-11 17:24:00	2019-01-11	523	1
2019-01-11 17:26:00	2019-01-11	524	1
2019-01-11 17:28:00	2019-01-11	525	1
2019-01-11 17:30:00	2019-01-11	526	1
2019-01-11 17:32:00	2019-01-11	527	1
2019-01-11 17:34:00	2019-01-11	528	1
2019-01-11 17:36:00	2019-01-11	529	1
2019-01-11 17:38:00	2019-01-11	530	1
2019-01-11 17:40:00	2019-01-11	531	1
2019-01-11 17:42:00	2019-01-11	532	1
2019-01-11 17:44:00	2019-01-11	533	1
2019-01-11 17:46:00	2019-01-11	534	1
2019-01-11 17:48:00	2019-01-11	535	1
2019-01-11 17:50:00	2019-01-11	536	1
2019-01-11 17:52:00	2019-01-11	537	1
2019-01-11 17:54:00	2019-01-11	538	1
2019-01-11 17:56:00	2019-01-11	539	1
2019-01-11 17:58:00	2019-01-11	540	1
2019-01-11 18:00:00	2019-01-11	541	0
2019-01-11 18:02:00	2019-01-11	542	0
2019-01-11 18:04:00	2019-01-11	543	0
2019-01-11 18:06:00	2019-01-11	544	0
2019-01-11 18:08:00	2019-01-11	545	0
2019-01-11 18:10:00	2019-01-11	546	0
2019-01-11 18:12:00	2019-01-11	547	0
2019-01-11 18:14:00	2019-01-11	548	0
2019-01-11 18:16:00	2019-01-11	549	0
2019-01-11 18:18:00	2019-01-11	550	0
2019-01-11 18:20:00	2019-01-11	551	0
2019-01-11 18:22:00	2019-01-11	552	0
2019-01-11 18:24:00	2019-01-11	553	0
2019-01-11 18:26:00	2019-01-11	554	0
2019-01-11 18:28:00	2019-01-11	555	0
2019-01-11 18:30:00	2019-01-11	556	0
2019-01-11 18:32:00	2019-01-11	557	0
2019-01-11 18:34:00	2019-01-11	558	0
2019-01-11 18:36:00	2019-01-11	559	0
2019-01-11 18:38:00	2019-01-11	560	0
2019-01-11 18:40:00	2019-01-11	561	0
2019-01-11 18:42:00	2019-01-11	562	0
2019-01-11 18:44:00	2019-01-11	563	0
2019-01-11 18:46:00	2019-01-11	564	0
2019-01-11 18:48:00	2019-01-11	565	0
2019-01-11 18:50:00	2019-01-11	566	0
2019-01-11 18:52:00	2019-01-11	567	0
2019-01-11 18:54:00	2019-01-11	568	0
2019-01-11 18:56:00	2019-01-11	569	0
2019-01-11 18:58:00	2019-01-11	570	0
2019-01-11 19:00:00	2019-01-11	571	0
2019-01-11 19:02:00	2019-01-11	572	0
2019-01-11 19:04:00	2019-01-11	573	0
2019-01-11 19:06:00	2019-01-11	574	0
2019-01-11 19:08:00	2019-01-11	575	0
2019-01-11 19:10:00	2019-01-11	576	0
2019-01-11 19:12:00	2019-01-11	577	0
2019-01-11 19:14:00	2019-01-11	578	0
2019-01-11 19:16:00	2019-01-11	579	0
2019-01-11 19:18:00	2019-01-11	580	0
2019-01-11 19:20:00	2019-01-11	581	0
2019-01-11 19:22:00	2019-01-11	582	0
2019-01-11 19:24:00	2019-01-11	583	0
2019-01-11 19:26:00	2019-01-11	584	0
2019-01-11 19:28:00	2019-01-11	585	0
2019-01-11 19:30:00	2019-01-11	586	0
2019-01-11 19:32:00	2019-01-11	587	0
2019-01-11 19:34:00	2019-01-11	588	0
2019-01-11 19:36:00	2019-01-11	589	0
2019-01-11 19:38:00	2019-01-11	590	0
2019-01-11 19:40:00	2019-01-11	591	0
2019-01-11 19:42:00	2019-01-11	592	0
2019-01-11 19:44:00	2019-01-11	593	0
2019-01-11 19:46:00	2019-01-11	594	0
2019-01-11 19:48:00	2019-01-11	595	0
2019-01-11 19:50:00	2019-01-11	596	0
2019-01-11 19:52:00	2019-01-11	597	0
2019-01-11 19:54:00	2019-01-11	598	0
2019-01-11 19:56:00	2019-01-11	599	0
2019-01-11 19:58:00	2019-01-11	600	0
2019-01-11 20:00:00	2019-01-11	601	0
2019-01-11 20:02:00	2019-01-11	602	0
2019-01-11 20:04:00	2019-01-11	603	0
2019-01-11 20:06:00	2019-01-11	604	0
2019-01-11 20:08:00	2019-01-11	605	0
2019-01-11 20:10:00	2019-01-11	606	0
2019-01-11 20:12:00	2019-01-11	607	0
2019-01-11 20:14:00	2019-01-11	608	0
2019-01-11 20:16:00	2019-01-11	609	0
2019-01-11 20:18:00	2019-01-11	610	0
2019-01-11 20:20:00	2019-01-11	611	0
2019-01-11 20:22:00	2019-01-11	612	0
2019-01-11 20:24:00	2019-01-11	613	0
2019-01-11 20:26:00	2019-01-11	614	0
2019-01-11 20:28:00	2019-01-11	615	0
2019-01-11 20:30:00	2019-01-11	616	0
2019-01-11 20:32:00	2019-01-11	617	0
2019-01-11 20:34:00	2019-01-11	618	0
2019-01-11 20:36:00	2019-01-11	619	0
2019-01-11 20:38:00	2019-01-11	620	0
2019-01-11 20:40:00	2019-01-11	621	0
2019-01-11 20:42:00	2019-01-11	622	0
2019-01-11 20:44:00	2019-01-11	623	0
2019-01-11 20:46:00	2019-01-11	624	0
2019-01-11 20:48:00	2019-01-11	625	0
2019-01-11 20:50:00	2019-01-11	626	0
2019-01-11 20:52:00	2019-01-11	627	0
2019-01-11 20:54:00	2019-01-11	628	0
2019-01-11 20:56:00	2019-01-11	629	0
2019-01-11 20:58:00	2019-01-11	630	0
2019-01-11 21:00:00	2019-01-11	631	0
2019-01-11 21:02:00	2019-01-11	632	0
2019-01-11 21:04:00	2019-01-11	633	0
2019-01-11 21:06:00	2019-01-11	634	0
2019-01-11 21:08:00	2019-01-11	635	0
2019-01-11 21:10:00	2019-01-11	636	0
2019-01-11 21:12:00	2019-01-11	637	0
2019-01-11 21:14:00	2019-01-11	638	0
2019-01-11 21:16:00	2019-01-11	639	0
2019-01-11 21:18:00	2019-01-11	640	0
2019-01-11 21:20:00	2019-01-11	641	0
2019-01-11 21:22:00	2019-01-11	642	0
2019-01-11 21:24:00	2019-01-11	643	0
2019-01-11 21:26:00	2019-01-11	644	0
2019-01-11 21:28:00	2019-01-11	645	0
2019-01-11 21:30:00	2019-01-11	646	0
2019-01-11 21:32:00	2019-01-11	647	0
2019-01-11 21:34:00	2019-01-11	648	0
2019-01-11 21:36:00	2019-01-11	649	0
2019-01-11 21:38:00	2019-01-11	650	0
2019-01-11 21:40:00	2019-01-11	651	0
2019-01-11 21:42:00	2019-01-11	652	0
2019-01-11 21:44:00	2019-01-11	653	0
2019-01-11 21:46:00	2019-01-11	654	0
2019-01-11 21:48:00	2019-01-11	655	0
2019-01-11 21:50:00	2019-01-11	656	0
2019-01-11 21:52:00	2019-01-11	657	0
2019-01-11 21:54:00	2019-01-11	658	0
2019-01-11 21:56:00	2019-01-11	659	0
2019-01-11 21:58:00	2019-01-11	660	0
2019-01-11 22:00:00	2019-01-11	661	0
2019-01-11 22:02:00	2019-01-11	662	0
2019-01-11 22:04:00	2019-01-11	663	0
2019-01-11 22:06:00	2019-01-11	664	0
2019-01-11 22:08:00	2019-01-11	665	0
2019-01-11 22:10:00	2019-01-11	666	0
2019-01-11 22:12:00	2019-01-11	667	0
2019-01-11 22:14:00	2019-01-11	668	0
2019-01-11 22:16:00	2019-01-11	669	0
2019-01-11 22:18:00	2019-01-11	670	0
2019-01-11 22:20:00	2019-01-11	671	0
2019-01-11 22:22:00	2019-01-11	672	0
2019-01-11 22:24:00	2019-01-11	673	0
2019-01-11 22:26:00	2019-01-11	674	0
2019-01-11 22:28:00	2019-01-11	675	0
2019-01-11 22:30:00	2019-01-11	676	0
2019-01-11 22:32:00	2019-01-11	677	0
2019-01-11 22:34:00	2019-01-11	678	0
2019-01-11 22:36:00	2019-01-11	679	0
2019-01-11 22:38:00	2019-01-11	680	0
2019-01-11 22:40:00	2019-01-11	681	0
2019-01-11 22:42:00	2019-01-11	682	0
2019-01-11 22:44:00	2019-01-11	683	0
2019-01-11 22:46:00	2019-01-11	684	0
2019-01-11 22:48:00	2019-01-11	685	0
2019-01-11 22:50:00	2019-01-11	686	0
2019-01-11 22:52:00	2019-01-11	687	0
2019-01-11 22:54:00	2019-01-11	688	0
2019-01-11 22:56:00	2019-01-11	689	0
2019-01-11 22:58:00	2019-01-11	690	0
2019-01-11 23:00:00	2019-01-11	691	0
2019-01-11 23:02:00	2019-01-11	692	0
2019-01-11 23:04:00	2019-01-11	693	0
2019-01-11 23:06:00	2019-01-11	694	0
2019-01-11 23:08:00	2019-01-11	695	0
2019-01-11 23:10:00	2019-01-11	696	0
2019-01-11 23:12:00	2019-01-11	697	0
2019-01-11 23:14:00	2019-01-11	698	0
2019-01-11 23:16:00	2019-01-11	699	0
2019-01-11 23:18:00	2019-01-11	700	0
2019-01-11 23:20:00	2019-01-11	701	0
2019-01-11 23:22:00	2019-01-11	702	0
2019-01-11 23:24:00	2019-01-11	703	0
2019-01-11 23:26:00	2019-01-11	704	0
2019-01-11 23:28:00	2019-01-11	705	0
2019-01-11 23:30:00	2019-01-11	706	0
2019-01-11 23:32:00	2019-01-11	707	0
2019-01-11 23:34:00	2019-01-11	708	0
2019-01-11 23:36:00	2019-01-11	709	0
2019-01-11 23:38:00	2019-01-11	710	0
2019-01-11 23:40:00	2019-01-11	711	0
2019-01-11 23:42:00	2019-01-11	712	0
2019-01-11 23:44:00	2019-01-11	713	0
2019-01-11 23:46:00	2019-01-11	714	0
2019-01-11 23:48:00	2019-01-11	715	0
2019-01-11 23:50:00	2019-01-11	716	0
2019-01-11 23:52:00	2019-01-11	717	0
2019-01-11 23:54:00	2019-01-11	718	0
2019-01-11 23:56:00	2019-01-11	719	0
2019-01-11 23:58:00	2019-01-11	720	0
2019-01-12 00:00:00	2019-01-12	1	0
2019-01-12 00:02:00	2019-01-12	2	0
2019-01-12 00:04:00	2019-01-12	3	0
2019-01-12 00:06:00	2019-01-12	4	0
2019-01-12 00:08:00	2019-01-12	5	0
2019-01-12 00:10:00	2019-01-12	6	0
2019-01-12 00:12:00	2019-01-12	7	0
2019-01-12 00:14:00	2019-01-12	8	0
2019-01-12 00:16:00	2019-01-12	9	0
2019-01-12 00:18:00	2019-01-12	10	0
2019-01-12 00:20:00	2019-01-12	11	0
2019-01-12 00:22:00	2019-01-12	12	0
2019-01-12 00:24:00	2019-01-12	13	0
2019-01-12 00:26:00	2019-01-12	14	0
2019-01-12 00:28:00	2019-01-12	15	0
2019-01-12 00:30:00	2019-01-12	16	0
2019-01-12 00:32:00	2019-01-12	17	0
2019-01-12 00:34:00	2019-01-12	18	0
2019-01-12 00:36:00	2019-01-12	19	0
2019-01-12 00:38:00	2019-01-12	20	0
2019-01-12 00:40:00	2019-01-12	21	0
2019-01-12 00:42:00	2019-01-12	22	0
2019-01-12 00:44:00	2019-01-12	23	0
2019-01-12 00:46:00	2019-01-12	24	0
2019-01-12 00:48:00	2019-01-12	25	0
2019-01-12 00:50:00	2019-01-12	26	0
2019-01-12 00:52:00	2019-01-12	27	0
2019-01-12 00:54:00	2019-01-12	28	0
2019-01-12 00:56:00	2019-01-12	29	0
2019-01-12 00:58:00	2019-01-12	30	0
2019-01-12 01:00:00	2019-01-12	31	0
2019-01-12 01:02:00	2019-01-12	32	0
2019-01-12 01:04:00	2019-01-12	33	0
2019-01-12 01:06:00	2019-01-12	34	0
2019-01-12 01:08:00	2019-01-12	35	0
2019-01-12 01:10:00	2019-01-12	36	0
2019-01-12 01:12:00	2019-01-12	37	0
2019-01-12 01:14:00	2019-01-12	38	0
2019-01-12 01:16:00	2019-01-12	39	0
2019-01-12 01:18:00	2019-01-12	40	0
2019-01-12 01:20:00	2019-01-12	41	0
2019-01-12 01:22:00	2019-01-12	42	0
2019-01-12 01:24:00	2019-01-12	43	0
2019-01-12 01:26:00	2019-01-12	44	0
2019-01-12 01:28:00	2019-01-12	45	0
2019-01-12 01:30:00	2019-01-12	46	0
2019-01-12 01:32:00	2019-01-12	47	0
2019-01-12 01:34:00	2019-01-12	48	0
2019-01-12 01:36:00	2019-01-12	49	0
2019-01-12 01:38:00	2019-01-12	50	0
2019-01-12 01:40:00	2019-01-12	51	0
2019-01-12 01:42:00	2019-01-12	52	0
2019-01-12 01:44:00	2019-01-12	53	0
2019-01-12 01:46:00	2019-01-12	54	0
2019-01-12 01:48:00	2019-01-12	55	0
2019-01-12 01:50:00	2019-01-12	56	0
2019-01-12 01:52:00	2019-01-12	57	0
2019-01-12 01:54:00	2019-01-12	58	0
2019-01-12 01:56:00	2019-01-12	59	0
2019-01-12 01:58:00	2019-01-12	60	0
2019-01-12 02:00:00	2019-01-12	61	0
2019-01-12 02:02:00	2019-01-12	62	0
2019-01-12 02:04:00	2019-01-12	63	0
2019-01-12 02:06:00	2019-01-12	64	0
2019-01-12 02:08:00	2019-01-12	65	0
2019-01-12 02:10:00	2019-01-12	66	0
2019-01-12 02:12:00	2019-01-12	67	0
2019-01-12 02:14:00	2019-01-12	68	0
2019-01-12 02:16:00	2019-01-12	69	0
2019-01-12 02:18:00	2019-01-12	70	0
2019-01-12 02:20:00	2019-01-12	71	0
2019-01-12 02:22:00	2019-01-12	72	0
2019-01-12 02:24:00	2019-01-12	73	0
2019-01-12 02:26:00	2019-01-12	74	0
2019-01-12 02:28:00	2019-01-12	75	0
2019-01-12 02:30:00	2019-01-12	76	0
2019-01-12 02:32:00	2019-01-12	77	0
2019-01-12 02:34:00	2019-01-12	78	0
2019-01-12 02:36:00	2019-01-12	79	0
2019-01-12 02:38:00	2019-01-12	80	0
2019-01-12 02:40:00	2019-01-12	81	0
2019-01-12 02:42:00	2019-01-12	82	0
2019-01-12 02:44:00	2019-01-12	83	0
2019-01-12 02:46:00	2019-01-12	84	0
2019-01-12 02:48:00	2019-01-12	85	0
2019-01-12 02:50:00	2019-01-12	86	0
2019-01-12 02:52:00	2019-01-12	87	0
2019-01-12 02:54:00	2019-01-12	88	0
2019-01-12 02:56:00	2019-01-12	89	0
2019-01-12 02:58:00	2019-01-12	90	0
2019-01-12 03:00:00	2019-01-12	91	0
2019-01-12 03:02:00	2019-01-12	92	0
2019-01-12 03:04:00	2019-01-12	93	0
2019-01-12 03:06:00	2019-01-12	94	0
2019-01-12 03:08:00	2019-01-12	95	0
2019-01-12 03:10:00	2019-01-12	96	0
2019-01-12 03:12:00	2019-01-12	97	0
2019-01-12 03:14:00	2019-01-12	98	0
2019-01-12 03:16:00	2019-01-12	99	0
2019-01-12 03:18:00	2019-01-12	100	0
2019-01-12 03:20:00	2019-01-12	101	0
2019-01-12 03:22:00	2019-01-12	102	0
2019-01-12 03:24:00	2019-01-12	103	0
2019-01-12 03:26:00	2019-01-12	104	0
2019-01-12 03:28:00	2019-01-12	105	0
2019-01-12 03:30:00	2019-01-12	106	0
2019-01-12 03:32:00	2019-01-12	107	0
2019-01-12 03:34:00	2019-01-12	108	0
2019-01-12 03:36:00	2019-01-12	109	0
2019-01-12 03:38:00	2019-01-12	110	0
2019-01-12 03:40:00	2019-01-12	111	0
2019-01-12 03:42:00	2019-01-12	112	0
2019-01-12 03:44:00	2019-01-12	113	0
2019-01-12 03:46:00	2019-01-12	114	0
2019-01-12 03:48:00	2019-01-12	115	0
2019-01-12 03:50:00	2019-01-12	116	0
2019-01-12 03:52:00	2019-01-12	117	0
2019-01-12 03:54:00	2019-01-12	118	0
2019-01-12 03:56:00	2019-01-12	119	0
2019-01-12 03:58:00	2019-01-12	120	0
2019-01-12 04:00:00	2019-01-12	121	0
2019-01-12 04:02:00	2019-01-12	122	0
2019-01-12 04:04:00	2019-01-12	123	0
2019-01-12 04:06:00	2019-01-12	124	0
2019-01-12 04:08:00	2019-01-12	125	0
2019-01-12 04:10:00	2019-01-12	126	0
2019-01-12 04:12:00	2019-01-12	127	0
2019-01-12 04:14:00	2019-01-12	128	0
2019-01-12 04:16:00	2019-01-12	129	0
2019-01-12 04:18:00	2019-01-12	130	0
2019-01-12 04:20:00	2019-01-12	131	0
2019-01-12 04:22:00	2019-01-12	132	0
2019-01-12 04:24:00	2019-01-12	133	0
2019-01-12 04:26:00	2019-01-12	134	0
2019-01-12 04:28:00	2019-01-12	135	0
2019-01-12 04:30:00	2019-01-12	136	0
2019-01-12 04:32:00	2019-01-12	137	0
2019-01-12 04:34:00	2019-01-12	138	0
2019-01-12 04:36:00	2019-01-12	139	0
2019-01-12 04:38:00	2019-01-12	140	0
2019-01-12 04:40:00	2019-01-12	141	0
2019-01-12 04:42:00	2019-01-12	142	0
2019-01-12 04:44:00	2019-01-12	143	0
2019-01-12 04:46:00	2019-01-12	144	0
2019-01-12 04:48:00	2019-01-12	145	0
2019-01-12 04:50:00	2019-01-12	146	0
2019-01-12 04:52:00	2019-01-12	147	0
2019-01-12 04:54:00	2019-01-12	148	0
2019-01-12 04:56:00	2019-01-12	149	0
2019-01-12 04:58:00	2019-01-12	150	0
2019-01-12 05:00:00	2019-01-12	151	0
2019-01-12 05:02:00	2019-01-12	152	0
2019-01-12 05:04:00	2019-01-12	153	0
2019-01-12 05:06:00	2019-01-12	154	0
2019-01-12 05:08:00	2019-01-12	155	0
2019-01-12 05:10:00	2019-01-12	156	0
2019-01-12 05:12:00	2019-01-12	157	0
2019-01-12 05:14:00	2019-01-12	158	0
2019-01-12 05:16:00	2019-01-12	159	0
2019-01-12 05:18:00	2019-01-12	160	0
2019-01-12 05:20:00	2019-01-12	161	0
2019-01-12 05:22:00	2019-01-12	162	0
2019-01-12 05:24:00	2019-01-12	163	0
2019-01-12 05:26:00	2019-01-12	164	0
2019-01-12 05:28:00	2019-01-12	165	0
2019-01-12 05:30:00	2019-01-12	166	0
2019-01-12 05:32:00	2019-01-12	167	0
2019-01-12 05:34:00	2019-01-12	168	0
2019-01-12 05:36:00	2019-01-12	169	0
2019-01-12 05:38:00	2019-01-12	170	0
2019-01-12 05:40:00	2019-01-12	171	0
2019-01-12 05:42:00	2019-01-12	172	0
2019-01-12 05:44:00	2019-01-12	173	0
2019-01-12 05:46:00	2019-01-12	174	0
2019-01-12 05:48:00	2019-01-12	175	0
2019-01-12 05:50:00	2019-01-12	176	0
2019-01-12 05:52:00	2019-01-12	177	0
2019-01-12 05:54:00	2019-01-12	178	0
2019-01-12 05:56:00	2019-01-12	179	0
2019-01-12 05:58:00	2019-01-12	180	0
2019-01-12 06:00:00	2019-01-12	181	0
2019-01-12 06:02:00	2019-01-12	182	0
2019-01-12 06:04:00	2019-01-12	183	0
2019-01-12 06:06:00	2019-01-12	184	0
2019-01-12 06:08:00	2019-01-12	185	0
2019-01-12 06:10:00	2019-01-12	186	0
2019-01-12 06:12:00	2019-01-12	187	0
2019-01-12 06:14:00	2019-01-12	188	0
2019-01-12 06:16:00	2019-01-12	189	0
2019-01-12 06:18:00	2019-01-12	190	0
2019-01-12 06:20:00	2019-01-12	191	0
2019-01-12 06:22:00	2019-01-12	192	0
2019-01-12 06:24:00	2019-01-12	193	0
2019-01-12 06:26:00	2019-01-12	194	0
2019-01-12 06:28:00	2019-01-12	195	0
2019-01-12 06:30:00	2019-01-12	196	0
2019-01-12 06:32:00	2019-01-12	197	0
2019-01-12 06:34:00	2019-01-12	198	0
2019-01-12 06:36:00	2019-01-12	199	0
2019-01-12 06:38:00	2019-01-12	200	0
2019-01-12 06:40:00	2019-01-12	201	0
2019-01-12 06:42:00	2019-01-12	202	0
2019-01-12 06:44:00	2019-01-12	203	0
2019-01-12 06:46:00	2019-01-12	204	0
2019-01-12 06:48:00	2019-01-12	205	0
2019-01-12 06:50:00	2019-01-12	206	0
2019-01-12 06:52:00	2019-01-12	207	0
2019-01-12 06:54:00	2019-01-12	208	0
2019-01-12 06:56:00	2019-01-12	209	0
2019-01-12 06:58:00	2019-01-12	210	0
2019-01-12 07:00:00	2019-01-12	211	0
2019-01-12 07:02:00	2019-01-12	212	0
2019-01-12 07:04:00	2019-01-12	213	0
2019-01-12 07:06:00	2019-01-12	214	0
2019-01-12 07:08:00	2019-01-12	215	0
2019-01-12 07:10:00	2019-01-12	216	0
2019-01-12 07:12:00	2019-01-12	217	0
2019-01-12 07:14:00	2019-01-12	218	0
2019-01-12 07:16:00	2019-01-12	219	0
2019-01-12 07:18:00	2019-01-12	220	0
2019-01-12 07:20:00	2019-01-12	221	0
2019-01-12 07:22:00	2019-01-12	222	0
2019-01-12 07:24:00	2019-01-12	223	0
2019-01-12 07:26:00	2019-01-12	224	0
2019-01-12 07:28:00	2019-01-12	225	0
2019-01-12 07:30:00	2019-01-12	226	0
2019-01-12 07:32:00	2019-01-12	227	0
2019-01-12 07:34:00	2019-01-12	228	0
2019-01-12 07:36:00	2019-01-12	229	0
2019-01-12 07:38:00	2019-01-12	230	0
2019-01-12 07:40:00	2019-01-12	231	0
2019-01-12 07:42:00	2019-01-12	232	0
2019-01-12 07:44:00	2019-01-12	233	0
2019-01-12 07:46:00	2019-01-12	234	0
2019-01-12 07:48:00	2019-01-12	235	0
2019-01-12 07:50:00	2019-01-12	236	0
2019-01-12 07:52:00	2019-01-12	237	0
2019-01-12 07:54:00	2019-01-12	238	0
2019-01-12 07:56:00	2019-01-12	239	0
2019-01-12 07:58:00	2019-01-12	240	0
2019-01-12 08:00:00	2019-01-12	241	0
2019-01-12 08:02:00	2019-01-12	242	0
2019-01-12 08:04:00	2019-01-12	243	0
2019-01-12 08:06:00	2019-01-12	244	0
2019-01-12 08:08:00	2019-01-12	245	0
2019-01-12 08:10:00	2019-01-12	246	0
2019-01-12 08:12:00	2019-01-12	247	0
2019-01-12 08:14:00	2019-01-12	248	0
2019-01-12 08:16:00	2019-01-12	249	0
2019-01-12 08:18:00	2019-01-12	250	0
2019-01-12 08:20:00	2019-01-12	251	0
2019-01-12 08:22:00	2019-01-12	252	0
2019-01-12 08:24:00	2019-01-12	253	0
2019-01-12 08:26:00	2019-01-12	254	0
2019-01-12 08:28:00	2019-01-12	255	0
2019-01-12 08:30:00	2019-01-12	256	0
2019-01-12 08:32:00	2019-01-12	257	0
2019-01-12 08:34:00	2019-01-12	258	0
2019-01-12 08:36:00	2019-01-12	259	0
2019-01-12 08:38:00	2019-01-12	260	0
2019-01-12 08:40:00	2019-01-12	261	0
2019-01-12 08:42:00	2019-01-12	262	0
2019-01-12 08:44:00	2019-01-12	263	0
2019-01-12 08:46:00	2019-01-12	264	0
2019-01-12 08:48:00	2019-01-12	265	0
2019-01-12 08:50:00	2019-01-12	266	0
2019-01-12 08:52:00	2019-01-12	267	0
2019-01-12 08:54:00	2019-01-12	268	0
2019-01-12 08:56:00	2019-01-12	269	0
2019-01-12 08:58:00	2019-01-12	270	0
2019-01-12 09:00:00	2019-01-12	271	0
2019-01-12 09:02:00	2019-01-12	272	1
2019-01-12 09:04:00	2019-01-12	273	1
2019-01-12 09:06:00	2019-01-12	274	1
2019-01-12 09:08:00	2019-01-12	275	1
2019-01-12 09:10:00	2019-01-12	276	1
2019-01-12 09:12:00	2019-01-12	277	1
2019-01-12 09:14:00	2019-01-12	278	1
2019-01-12 09:16:00	2019-01-12	279	1
2019-01-12 09:18:00	2019-01-12	280	1
2019-01-12 09:20:00	2019-01-12	281	1
2019-01-12 09:22:00	2019-01-12	282	1
2019-01-12 09:24:00	2019-01-12	283	1
2019-01-12 09:26:00	2019-01-12	284	1
2019-01-12 09:28:00	2019-01-12	285	1
2019-01-12 09:30:00	2019-01-12	286	1
2019-01-12 09:32:00	2019-01-12	287	1
2019-01-12 09:34:00	2019-01-12	288	1
2019-01-12 09:36:00	2019-01-12	289	1
2019-01-12 09:38:00	2019-01-12	290	1
2019-01-12 09:40:00	2019-01-12	291	1
2019-01-12 09:42:00	2019-01-12	292	1
2019-01-12 09:44:00	2019-01-12	293	1
2019-01-12 09:46:00	2019-01-12	294	1
2019-01-12 09:48:00	2019-01-12	295	1
2019-01-12 09:50:00	2019-01-12	296	1
2019-01-12 09:52:00	2019-01-12	297	1
2019-01-12 09:54:00	2019-01-12	298	1
2019-01-12 09:56:00	2019-01-12	299	1
2019-01-12 09:58:00	2019-01-12	300	1
2019-01-12 10:00:00	2019-01-12	301	1
2019-01-12 10:02:00	2019-01-12	302	1
2019-01-12 10:04:00	2019-01-12	303	1
2019-01-12 10:06:00	2019-01-12	304	1
2019-01-12 10:08:00	2019-01-12	305	1
2019-01-12 10:10:00	2019-01-12	306	1
2019-01-12 10:12:00	2019-01-12	307	1
2019-01-12 10:14:00	2019-01-12	308	1
2019-01-12 10:16:00	2019-01-12	309	1
2019-01-12 10:18:00	2019-01-12	310	1
2019-01-12 10:20:00	2019-01-12	311	1
2019-01-12 10:22:00	2019-01-12	312	1
2019-01-12 10:24:00	2019-01-12	313	1
2019-01-12 10:26:00	2019-01-12	314	1
2019-01-12 10:28:00	2019-01-12	315	1
2019-01-12 10:30:00	2019-01-12	316	1
2019-01-12 10:32:00	2019-01-12	317	1
2019-01-12 10:34:00	2019-01-12	318	1
